"Data Source","World Development Indicators",

"Last Updated Date","2021-03-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Mongolia","MNG","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","1440.62457057807","1521.95119459128","1570.55459325077","1621.17341847515","1668.49738977156","1774.65934759129","1784.53886706285","1825.09496808893","1855.79696808427","1761.2173863106","1583.61870874298","1420.64804436412","1363.66190325556","1382.20623168305","1459.11834753303","1479.7872110563","1524.83464340191","1562.43147331189","1596.46938212341","1600.4915005161","1632.65152059909","1693.35000478825","1793.25370917456","1961.83840034669","2079.13047522721","2228.41928205623","2423.67120861002","2601.20051595729","2527.95836109812","2643.29291416763","3043.86182588884","3353.09360670119","3669.52401258449","3880.3513875279","3895.41336222074","3866.24397326285","3997.48587363775","4210.85821365292","4352.64159092309","",
"Northern Mariana Islands","MNP","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24927.1128977041","25233.2273681594","24745.6473819099","21880.3949333695","20613.2240897893","19460.4322414467","17494.3302803346","14542.3861660871","14804.2467250931","13655.085194743","13652.9197047443","13860.7512146054","14249.9870445486","14626.2523721782","18630.8248045687","23239.6992851692","18577.7914891156","","",
"Mozambique","MOZ","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","238.22738625004","244.198845490622","222.187797868488","183.541016463935","168.944170681844","168.918887341614","164.464631863685","188.968589640366","204.918207008018","217.420944257674","216.528856100366","221.385516776845","200.631258918915","213.172164362247","218.33187360194","215.547627297774","232.528449505617","251.913302055866","270.067169304366","294.134659240279","289.747104043107","315.679444327429","335.03892809019","347.582736783642","364.182393640635","377.329970361859","402.399957015301","421.639288871024","440.2396828109","455.418294680267","471.904202965834","493.160911754684","514.592541835736","535.394297525286","559.136675631516","580.05008576604","585.181634968666","589.71907445639","592.511396032081","588.677129562073","",
"Mauritania","MRT","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","1382.38738578385","1352.11918588444","1286.69899567306","1594.80465903995","1797.49013494998","1748.11192066849","1756.46010607629","1877.76129836347","1844.54093647419","2004.32112981236","1980.98156812861","1908.68257054215","1767.86569820836","1925.02119747312","1773.01044906946","1868.69611487659","1780.59876094282","1720.53493769633","1750.94854561068","1757.75002061897","1765.84193693661","1674.74039413451","1687.49762783597","1586.92817619606","1589.19214789813","1634.40828887511","1621.090402083","1605.69719638916","1638.72186944739","1568.19594016429","1555.28472881564","1543.95902704474","1593.09265632623","1505.31590259568","1611.61130431525","1662.79049850092","1555.76337431991","1558.84635468421","1574.86421854008","1473.67560446142","1422.84653576332","1403.19690719309","1458.90206203915","1485.26973579905","1567.20841213997","1802.256232239","1716.77397911793","1662.43915828703","1616.41538744544","1610.92390847611","1629.4350891255","1652.71417014361","1671.29219251605","1692.46094658416","1732.5873164505","1705.03392366347","1715.61075228775","1703.86101491802","1756.1185151256","",
"Mauritius","MUS","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","2404.941913886","2521.04845572847","2583.63923635711","2628.34889804634","2324.38231577255","2424.90673410649","2527.12383465856","2513.59942295333","2604.32081613211","2762.76447287921","3008.82282189716","3251.91965108628","3448.94433018907","3575.45474105804","3805.21146180142","3931.32250149243","4132.62368539094","4291.46636540865","4406.83508105302","4556.43727675387","4762.08900160764","4970.30739852438","5216.95986791316","5285.54977692977","5663.18729654785","5806.70734756922","5859.6593043285","6162.11560692055","6388.74646896969","6463.92279139786","6746.88662255439","7100.86182329714","7456.36924572353","7683.12492469643","8000.37643182154","8313.27125393119","8580.08564924831","8848.88703200817","9163.63347277399","9476.665389032","9833.61313191868","10199.4793607429","10577.1757298579","10892.5401750016","",
"Malawi","MWI","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","238.45720144845","250.66329005114","246.338182909811","237.053689913314","237.419487617619","263.087026792206","290.497866175143","303.768964435789","290.321545813227","299.498302537355","293.155214064983","331.860079569615","343.335254155575","341.937570855812","356.554651200069","367.740210983502","374.919194484077","381.504585309102","405.979561405909","411.365803112026","401.478374847977","370.636781749044","371.02797050549","375.005408697546","382.246959932896","383.0195749542","362.348942849561","346.76399791215","337.253398842256","325.259999898179","331.751029677091","353.354813432066","324.548985604369","355.110732854073","317.590281719904","367.001610628692","386.844592801651","392.044870531303","396.221252715127","396.916552824584","392.524584680197","363.755173723256","361.043545559542","372.531249361403","383.094188753926","385.460830097058","392.759998934441","418.588218571652","437.895476144955","460.92468272226","478.668589704525","487.730681851429","482.923781207912","493.818369482748","507.537974993908","507.548405016318","506.249661337383","512.645612270701","515.106449633898","523.603451590109","",
"Malaysia","MYS","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","1353.97161568899","1411.59329661835","1454.78923800169","1512.57817467571","1545.40759369836","1616.52999670363","1695.97499603409","1716.46529037434","1808.11203222671","1851.30426750172","1915.8715500728","2058.89919818063","2200.12169000185","2400.66903362003","2539.3744283543","2498.45371850264","2718.84396288513","2855.96935805504","2968.81811038313","3165.04977120425","3317.27267800418","3463.23405732229","3583.57690159006","3718.16225391661","3908.41785069547","3767.50767238148","3708.49918528463","3788.11691020157","4042.12990286069","4280.95285883313","4536.96683563801","4838.5139752961","5134.58945185455","5503.00114948925","5861.74777800717","6277.61096667123","6731.40296484151","7041.67093854603","6360.65557061877","6588.1967188579","7007.04150323761","6890.36414737361","7112.0555946753","7374.3430493666","7720.83042791277","7974.25085299158","8255.28604385146","8605.01751643998","8850.00922143873","8559.23449984417","9040.56625117172","9372.00753825617","9743.10479671184","10061.7154366021","10524.0707383169","10912.1530819693","11244.0004574952","11736.8485306827","12131.4931629214","12486.6788007841","",
"North America","NAC","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","17461.8984815585","17577.0862549178","18378.7229437011","18920.493692085","19746.8481695661","20737.3395221258","21821.761555828","22122.7070845401","22944.5101830877","23456.3797815303","23361.3658161975","23805.2240827237","24793.7754375772","25967.07346543","25680.159022317","25409.5124303867","26529.6284940537","27441.0705576725","28602.6646191508","29203.6432217566","28915.5951026167","29381.3508605568","28527.2305295494","29501.0091488095","31318.9860823034","32353.5397097154","33120.0718569761","33967.6159304456","35061.2851845939","35927.6223719775","36117.3918565596","35531.081012479","36191.7804130694","36705.8446846031","37740.0519356216","38300.9491489442","39211.2513884718","40166.6356572158","41434.7212668216","42894.6291556013","44208.6793939947","44222.8141102773","44634.3950174582","45554.1875896644","46853.1896581484","48114.6168497004","49068.5232699496","49738.4718716129","49250.0864750024","47550.1568605773","48376.6867158454","48835.5354443223","49529.9930286178","50101.8211119845","50996.6987945948","51984.0532555471","52404.276759477","53318.6625646303","54496.7970184866","55331.412892062","",
"Namibia","NAM","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","4216.04603263856","4165.58053656698","4058.28028182047","3890.87907829276","3779.31016288895","3683.18611997798","3728.75021206908","3720.62268439453","3611.28853049396","3547.10878814957","3501.27056776726","3675.62992083607","3834.51407008499","3681.38031243653","3658.67062630347","3717.15659698484","3753.88942583379","3832.46366731475","3881.78521764102","3939.27663442108","4007.07294870897","3989.57868166346","4117.74022932991","4229.2930704042","4676.95566603184","4719.6080595645","4968.84701950472","5144.03064041872","5185.03611221661","5106.2976176108","5318.00693967195","5490.74170114567","5668.57005085206","5883.0406974866","6112.5232373094","6274.75311451583","6142.6738134644","6013.29335494243","5942.37690809769","5766.00021807273","",
"New Caledonia","NCL","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","825.938461798474","839.324836171336","899.31063506841","955.926700433423","929.788200841921","965.855234268389","934.966433071245","909.77289086891","887.702261002144","815.665475795252","817.348514508991","840.052099919573","774.893007361726","625.231746548499","661.391263971702","625.044021543067","611.573330324755","640.327836425598","705.837503867522","734.693691847712","696.285303558784","675.348137923523","670.473141014428","626.291971792406","506.168129058027","529.72858471117","547.321579487828","532.103744096765","552.129990205346","540.806002731819","517.348850165213","498.785113816635","492.252586193219","477.476513623424","469.993476175924","465.205126271481","449.735399720437","440.831711536523","467.899231462203","450.460695777858","429.243667390777","443.992770120814","449.068988791255","442.202145638709","427.651141471812","442.209864368031","451.231975406793","448.25389403589","465.003778150786","456.406709094578","476.869532167304","469.55396694731","499.238764420759","505.626840230389","518.587388004173","520.756109495491","529.643144718399","535.174835632604","552.321162531903","563.149109110671","",
"Nigeria","NGA","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","1360.41899828165","1335.6542151654","1361.88816432816","1447.83802488478","1487.4972707612","1527.13402150904","1431.10305610637","1179.89620278994","1139.82004296435","1384.30002288822","1691.36936425454","1887.83938676972","1905.82117993027","1960.18852817726","2123.75625707228","1958.8320439836","2075.4658920298","2135.60412336027","1952.40155970421","2023.34936692273","2049.20112949857","1732.59199741599","1573.27810859982","1366.34263872607","1317.36013539089","1359.95783612669","1325.8236901236","1332.79551593426","1393.39703708538","1383.51997002973","1507.077680324","1474.45744977022","1504.32734093917","1437.27829653557","1376.44095724669","1341.61631826829","1363.54612448854","1369.09348360617","1369.87660130071","1343.90743717571","1376.41846617584","1421.71045474785","1598.81961928868","1673.28921935759","1781.87899119885","1848.19382699148","1909.66876779636","1982.65764924574","2061.41900319877","2168.57072190799","2280.43742370522","2338.02585763477","2372.46187979014","2463.89016811549","2550.47036793786","2549.72319671071","2443.44015837975","2399.73124634223","2383.41981005925","2374.36943003918","",
"Nicaragua","NIC","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","1505.64193890964","1568.42220474527","1686.11499478965","1812.83458203047","1964.10834296685","2086.81443434264","2091.40026854976","2170.6536479234","2134.40664441772","2199.87999710835","2162.73690813886","2166.83464400314","2147.98859304534","2216.52373521328","2454.17066488848","2375.81814127754","2423.5047917747","2546.68810040904","2276.61527470371","1624.42583848649","1650.36568459486","1689.91301701967","1630.03993904513","1659.79822918247","1591.97668269244","1489.63485921143","1440.23708575742","1398.40930551251","1198.00003137582","1151.97029964356","1126.4050310816","1099.47374589169","1079.20579971108","1051.36172970861","1063.45431687506","1103.76550465656","1151.66185432715","1175.99417166056","1199.03233421599","1262.7236424683","1294.22135383352","1312.84225236262","1303.99600624643","1318.47844596497","1369.67223772252","1408.95727236829","1447.48141089759","1500.19525142574","1530.54983180783","1460.03322550279","1503.87042323136","1577.47507574573","1657.63881403645","1716.36495649582","1775.01390668541","1836.01072215331","1895.20015881674","1957.84404237131","1857.05227261267","1763.20262362277","",
